[TAILING] Tailing last 500 lines for [all] processes (change the value with --lines option)
/home/glojas/.pm2/pm2.log last 500 lines:
PM2        | 2025-10-17T09:27:07: PM2 log: App [business-api:2] starting in -fork mode-
PM2        | 2025-10-17T09:27:08: PM2 log: App [business-api:2] online
PM2        | 2025-10-17T09:30:43: PM2 log: App [legacy-api:3] exited with code [1] via signal [SIGINT]
PM2        | 2025-10-17T09:30:43: PM2 log: App [legacy-api:3] starting in -fork mode-
PM2        | 2025-10-17T09:30:43: PM2 log: App [legacy-api:3] online
PM2        | 2025-10-17T09:31:06: PM2 log: App [business-api:2] exited with code [1] via signal [SIGINT]
PM2        | 2025-10-17T09:31:06: PM2 log: App [business-api:2] starting in -fork mode-
PM2        | 2025-10-17T09:31:06: PM2 log: App [business-api:2] online
PM2        | 2025-10-17T09:34:02: PM2 log: App [legacy-api:3] exited with code [1] via signal [SIGINT]
PM2        | 2025-10-17T09:34:03: PM2 log: App [legacy-api:3] starting in -fork mode-
PM2        | 2025-10-17T09:34:03: PM2 log: App [legacy-api:3] online
PM2        | 2025-10-17T09:35:01: PM2 log: App [business-api:2] exited with code [1] via signal [SIGINT]
PM2        | 2025-10-17T09:35:01: PM2 log: App [business-api:2] starting in -fork mode-
PM2        | 2025-10-17T09:35:01: PM2 log: App [business-api:2] online
PM2        | 2025-10-17T09:37:35: PM2 log: App [legacy-api:3] exited with code [1] via signal [SIGINT]
PM2        | 2025-10-17T09:37:35: PM2 log: App [legacy-api:3] starting in -fork mode-
PM2        | 2025-10-17T09:37:35: PM2 log: App [legacy-api:3] online
PM2        | 2025-10-17T09:38:56: PM2 log: App [business-api:2] exited with code [1] via signal [SIGINT]
PM2        | 2025-10-17T09:38:56: PM2 log: App [business-api:2] starting in -fork mode-
PM2        | 2025-10-17T09:38:56: PM2 log: App [business-api:2] online
PM2        | 2025-10-17T09:41:07: PM2 log: App [legacy-api:3] exited with code [1] via signal [SIGINT]
PM2        | 2025-10-17T09:41:07: PM2 log: App [legacy-api:3] starting in -fork mode-
PM2        | 2025-10-17T09:41:08: PM2 log: App [legacy-api:3] online
PM2        | 2025-10-17T09:42:38: PM2 log: App [business-api:2] exited with code [1] via signal [SIGINT]
PM2        | 2025-10-17T09:42:38: PM2 log: App [business-api:2] starting in -fork mode-
PM2        | 2025-10-17T09:42:39: PM2 log: App [business-api:2] online
PM2        | 2025-10-17T09:44:41: PM2 log: App [legacy-api:3] exited with code [1] via signal [SIGINT]
PM2        | 2025-10-17T09:44:41: PM2 log: App [legacy-api:3] starting in -fork mode-
PM2        | 2025-10-17T09:44:41: PM2 log: App [legacy-api:3] online
PM2        | 2025-10-17T09:46:30: PM2 log: App [business-api:2] exited with code [1] via signal [SIGINT]
PM2        | 2025-10-17T09:46:30: PM2 log: App [business-api:2] starting in -fork mode-
PM2        | 2025-10-17T09:46:31: PM2 log: App [business-api:2] online
PM2        | 2025-10-17T09:47:59: PM2 log: App [legacy-api:3] exited with code [1] via signal [SIGINT]
PM2        | 2025-10-17T09:47:59: PM2 log: App [legacy-api:3] starting in -fork mode-
PM2        | 2025-10-17T09:47:59: PM2 log: App [legacy-api:3] online
PM2        | 2025-10-17T09:50:07: PM2 log: App [business-api:2] exited with code [1] via signal [SIGINT]
PM2        | 2025-10-17T09:50:07: PM2 log: App [business-api:2] starting in -fork mode-
PM2        | 2025-10-17T09:50:08: PM2 log: App [business-api:2] online
PM2        | 2025-10-17T09:51:39: PM2 log: App [legacy-api:3] exited with code [1] via signal [SIGINT]
PM2        | 2025-10-17T09:51:39: PM2 log: App [legacy-api:3] starting in -fork mode-
PM2        | 2025-10-17T09:51:39: PM2 log: App [legacy-api:3] online
PM2        | 2025-10-17T09:54:11: PM2 log: App [business-api:2] exited with code [1] via signal [SIGINT]
PM2        | 2025-10-17T09:54:11: PM2 log: App [business-api:2] starting in -fork mode-
PM2        | 2025-10-17T09:54:12: PM2 log: App [business-api:2] online
PM2        | 2025-10-17T09:55:01: PM2 log: App [legacy-api:3] exited with code [1] via signal [SIGINT]
PM2        | 2025-10-17T09:55:01: PM2 log: App [legacy-api:3] starting in -fork mode-
PM2        | 2025-10-17T09:55:01: PM2 log: App [legacy-api:3] online
PM2        | 2025-10-17T09:58:00: PM2 log: App [business-api:2] exited with code [1] via signal [SIGINT]
PM2        | 2025-10-17T09:58:00: PM2 log: App [business-api:2] starting in -fork mode-
PM2        | 2025-10-17T09:58:00: PM2 log: App [business-api:2] online
PM2        | 2025-10-17T09:58:41: PM2 log: App [legacy-api:3] exited with code [1] via signal [SIGINT]
PM2        | 2025-10-17T09:58:41: PM2 log: App [legacy-api:3] starting in -fork mode-
PM2        | 2025-10-17T09:58:41: PM2 log: App [legacy-api:3] online
PM2        | 2025-10-17T10:02:07: PM2 log: App [business-api:2] exited with code [1] via signal [SIGINT]
PM2        | 2025-10-17T10:02:07: PM2 log: App [business-api:2] starting in -fork mode-
PM2        | 2025-10-17T10:02:07: PM2 log: App [business-api:2] online
PM2        | 2025-10-17T10:02:39: PM2 log: App [legacy-api:3] exited with code [1] via signal [SIGINT]
PM2        | 2025-10-17T10:02:39: PM2 log: App [legacy-api:3] starting in -fork mode-
PM2        | 2025-10-17T10:02:39: PM2 log: App [legacy-api:3] online
PM2        | 2025-10-17T10:06:00: PM2 log: App [business-api:2] exited with code [1] via signal [SIGINT]
PM2        | 2025-10-17T10:06:00: PM2 log: App [business-api:2] starting in -fork mode-
PM2        | 2025-10-17T10:06:00: PM2 log: App [business-api:2] online
PM2        | 2025-10-17T10:06:04: PM2 log: App [legacy-api:3] exited with code [1] via signal [SIGINT]
PM2        | 2025-10-17T10:06:04: PM2 log: App [legacy-api:3] starting in -fork mode-
PM2        | 2025-10-17T10:06:04: PM2 log: App [legacy-api:3] online
PM2        | 2025-10-17T10:09:50: PM2 log: App [legacy-api:3] exited with code [1] via signal [SIGINT]
PM2        | 2025-10-17T10:09:50: PM2 log: App [legacy-api:3] starting in -fork mode-
PM2        | 2025-10-17T10:09:50: PM2 log: App [legacy-api:3] online
PM2        | 2025-10-17T10:09:56: PM2 log: App [business-api:2] exited with code [1] via signal [SIGINT]
PM2        | 2025-10-17T10:09:56: PM2 log: App [business-api:2] starting in -fork mode-
PM2        | 2025-10-17T10:09:56: PM2 log: App [business-api:2] online
PM2        | 2025-10-17T10:13:31: PM2 log: App [legacy-api:3] exited with code [1] via signal [SIGINT]
PM2        | 2025-10-17T10:13:31: PM2 log: App [legacy-api:3] starting in -fork mode-
PM2        | 2025-10-17T10:13:31: PM2 log: App [legacy-api:3] online
PM2        | 2025-10-17T10:13:51: PM2 log: App [business-api:2] exited with code [1] via signal [SIGINT]
PM2        | 2025-10-17T10:13:51: PM2 log: App [business-api:2] starting in -fork mode-
PM2        | 2025-10-17T10:13:51: PM2 log: App [business-api:2] online
PM2        | 2025-10-17T10:19:08: PM2 log: App [legacy-api:3] exited with code [1] via signal [SIGINT]
PM2        | 2025-10-17T10:19:08: PM2 log: App [legacy-api:3] starting in -fork mode-
PM2        | 2025-10-17T10:19:08: PM2 log: App [legacy-api:3] online
PM2        | 2025-10-17T10:19:48: PM2 log: App [business-api:2] exited with code [1] via signal [SIGINT]
PM2        | 2025-10-17T10:19:48: PM2 log: App [business-api:2] starting in -fork mode-
PM2        | 2025-10-17T10:19:48: PM2 log: App [business-api:2] online
PM2        | 2025-10-17T10:22:58: PM2 log: App [legacy-api:3] exited with code [1] via signal [SIGINT]
PM2        | 2025-10-17T10:22:58: PM2 log: App [legacy-api:3] starting in -fork mode-
PM2        | 2025-10-17T10:22:59: PM2 log: App [legacy-api:3] online
PM2        | 2025-10-17T10:23:41: PM2 log: App [business-api:2] exited with code [1] via signal [SIGINT]
PM2        | 2025-10-17T10:23:41: PM2 log: App [business-api:2] starting in -fork mode-
PM2        | 2025-10-17T10:23:41: PM2 log: App [business-api:2] online
PM2        | 2025-10-17T10:26:25: PM2 log: App [legacy-api:3] exited with code [1] via signal [SIGINT]
PM2        | 2025-10-17T10:26:25: PM2 log: App [legacy-api:3] starting in -fork mode-
PM2        | 2025-10-17T10:26:26: PM2 log: App [legacy-api:3] online
PM2        | 2025-10-17T10:27:38: PM2 log: App [business-api:2] exited with code [1] via signal [SIGINT]
PM2        | 2025-10-17T10:27:38: PM2 log: App [business-api:2] starting in -fork mode-
PM2        | 2025-10-17T10:27:38: PM2 log: App [business-api:2] online
PM2        | 2025-10-17T10:30:13: PM2 log: App [legacy-api:3] exited with code [1] via signal [SIGINT]
PM2        | 2025-10-17T10:30:13: PM2 log: App [legacy-api:3] starting in -fork mode-
PM2        | 2025-10-17T10:30:13: PM2 log: App [legacy-api:3] online
PM2        | 2025-10-17T10:31:34: PM2 log: App [business-api:2] exited with code [1] via signal [SIGINT]
PM2        | 2025-10-17T10:31:34: PM2 log: App [business-api:2] starting in -fork mode-
PM2        | 2025-10-17T10:31:34: PM2 log: App [business-api:2] online
PM2        | 2025-10-17T10:34:03: PM2 log: App [legacy-api:3] exited with code [1] via signal [SIGINT]
PM2        | 2025-10-17T10:34:03: PM2 log: App [legacy-api:3] starting in -fork mode-
PM2        | 2025-10-17T10:34:04: PM2 log: App [legacy-api:3] online
PM2        | 2025-10-17T10:35:54: PM2 log: App [business-api:2] exited with code [1] via signal [SIGINT]
PM2        | 2025-10-17T10:35:54: PM2 log: App [business-api:2] starting in -fork mode-
PM2        | 2025-10-17T10:35:55: PM2 log: App [business-api:2] online
PM2        | 2025-10-17T10:38:49: PM2 log: App [legacy-api:3] exited with code [1] via signal [SIGINT]
PM2        | 2025-10-17T10:38:49: PM2 log: App [legacy-api:3] starting in -fork mode-
PM2        | 2025-10-17T10:38:49: PM2 log: App [legacy-api:3] online
PM2        | 2025-10-17T10:40:11: PM2 log: App [business-api:2] exited with code [1] via signal [SIGINT]
PM2        | 2025-10-17T10:40:11: PM2 log: App [business-api:2] starting in -fork mode-
PM2        | 2025-10-17T10:40:11: PM2 log: App [business-api:2] online
PM2        | 2025-10-17T10:42:27: PM2 log: App [legacy-api:3] exited with code [1] via signal [SIGINT]
PM2        | 2025-10-17T10:42:27: PM2 log: App [legacy-api:3] starting in -fork mode-
PM2        | 2025-10-17T10:42:27: PM2 log: App [legacy-api:3] online
PM2        | 2025-10-17T10:44:09: PM2 log: App [business-api:2] exited with code [1] via signal [SIGINT]
PM2        | 2025-10-17T10:44:09: PM2 log: App [business-api:2] starting in -fork mode-
PM2        | 2025-10-17T10:44:09: PM2 log: App [business-api:2] online
PM2        | 2025-10-17T10:45:43: PM2 log: App [legacy-api:3] exited with code [1] via signal [SIGINT]
PM2        | 2025-10-17T10:45:43: PM2 log: App [legacy-api:3] starting in -fork mode-
PM2        | 2025-10-17T10:45:43: PM2 log: App [legacy-api:3] online
PM2        | 2025-10-17T10:48:04: PM2 log: App [business-api:2] exited with code [1] via signal [SIGINT]
PM2        | 2025-10-17T10:48:04: PM2 log: App [business-api:2] starting in -fork mode-
PM2        | 2025-10-17T10:48:04: PM2 log: App [business-api:2] online
PM2        | 2025-10-17T10:49:27: PM2 log: App [legacy-api:3] exited with code [1] via signal [SIGINT]
PM2        | 2025-10-17T10:49:27: PM2 log: App [legacy-api:3] starting in -fork mode-
PM2        | 2025-10-17T10:49:28: PM2 log: App [legacy-api:3] online
PM2        | 2025-10-17T10:52:02: PM2 log: App [business-api:2] exited with code [1] via signal [SIGINT]
PM2        | 2025-10-17T10:52:02: PM2 log: App [business-api:2] starting in -fork mode-
PM2        | 2025-10-17T10:52:03: PM2 log: App [business-api:2] online
PM2        | 2025-10-17T10:53:26: PM2 log: App [legacy-api:3] exited with code [1] via signal [SIGINT]
PM2        | 2025-10-17T10:53:26: PM2 log: App [legacy-api:3] starting in -fork mode-
PM2        | 2025-10-17T10:53:27: PM2 log: App [legacy-api:3] online
PM2        | 2025-10-17T10:56:15: PM2 log: App [business-api:2] exited with code [1] via signal [SIGINT]
PM2        | 2025-10-17T10:56:15: PM2 log: App [business-api:2] starting in -fork mode-
PM2        | 2025-10-17T10:56:15: PM2 log: App [business-api:2] online
PM2        | 2025-10-17T10:57:05: PM2 log: App [legacy-api:3] exited with code [1] via signal [SIGINT]
PM2        | 2025-10-17T10:57:05: PM2 log: App [legacy-api:3] starting in -fork mode-
PM2        | 2025-10-17T10:57:05: PM2 log: App [legacy-api:3] online
PM2        | 2025-10-17T11:00:30: PM2 log: App [business-api:2] exited with code [1] via signal [SIGINT]
PM2        | 2025-10-17T11:00:30: PM2 log: App [business-api:2] starting in -fork mode-
PM2        | 2025-10-17T11:00:30: PM2 log: App [business-api:2] online
PM2        | 2025-10-17T11:01:11: PM2 log: App [legacy-api:3] exited with code [1] via signal [SIGINT]
PM2        | 2025-10-17T11:01:11: PM2 log: App [legacy-api:3] starting in -fork mode-
PM2        | 2025-10-17T11:01:11: PM2 log: App [legacy-api:3] online
PM2        | 2025-10-17T11:04:34: PM2 log: Stopping app:business-api id:2
PM2        | 2025-10-17T11:04:39: PM2 log: pid=1445046 msg=failed to kill - retrying in 100ms
PM2        | 2025-10-17T11:04:39: PM2 log: pid=1445046 msg=failed to kill - retrying in 100ms
PM2        | 2025-10-17T11:04:39: PM2 log: pid=1445046 msg=failed to kill - retrying in 100ms
PM2        | 2025-10-17T11:04:40: PM2 log: pid=1445046 msg=failed to kill - retrying in 100ms
PM2        | 2025-10-17T11:04:40: PM2 log: pid=1445046 msg=failed to kill - retrying in 100ms
PM2        | 2025-10-17T11:04:40: PM2 log: pid=1445046 msg=failed to kill - retrying in 100ms
PM2        | 2025-10-17T11:04:40: PM2 log: pid=1445046 msg=failed to kill - retrying in 100ms
PM2        | 2025-10-17T11:04:40: PM2 log: pid=1445046 msg=failed to kill - retrying in 100ms
PM2        | 2025-10-17T11:04:40: PM2 log: pid=1445046 msg=failed to kill - retrying in 100ms
PM2        | 2025-10-17T11:04:41: PM2 log: pid=1445046 msg=failed to kill - retrying in 100ms
PM2        | 2025-10-17T11:04:41: PM2 log: Process with pid 1445046 still alive after 1600ms, sending it SIGKILL now...
PM2        | 2025-10-17T11:04:42: PM2 log: pid=1445046 msg=failed to kill - retrying in 100ms
PM2        | 2025-10-17T11:04:42: PM2 log: pid=1445046 msg=failed to kill - retrying in 100ms
PM2        | 2025-10-17T11:04:42: PM2 log: pid=1445046 msg=failed to kill - retrying in 100ms
PM2        | 2025-10-17T11:04:43: PM2 log: pid=1445046 msg=failed to kill - retrying in 100ms
PM2        | 2025-10-17T11:04:43: PM2 log: pid=1445046 msg=failed to kill - retrying in 100ms
PM2        | 2025-10-17T11:04:43: PM2 log: App [business-api:2] exited with code [0] via signal [SIGKILL]
PM2        | 2025-10-17T11:04:43: PM2 log: pid=1445046 msg=process killed
PM2        | 2025-10-17T11:04:43: PM2 log: Stopping app:legacy-api id:3
PM2        | 2025-10-17T11:04:44: PM2 log: pid=1445072 msg=failed to kill - retrying in 100ms
PM2        | 2025-10-17T11:04:44: PM2 log: pid=1445072 msg=failed to kill - retrying in 100ms
PM2        | 2025-10-17T11:04:44: PM2 log: pid=1445072 msg=failed to kill - retrying in 100ms
PM2        | 2025-10-17T11:04:44: PM2 log: pid=1445072 msg=failed to kill - retrying in 100ms
PM2        | 2025-10-17T11:04:44: PM2 log: pid=1445072 msg=failed to kill - retrying in 100ms
PM2        | 2025-10-17T11:04:44: PM2 log: pid=1445072 msg=failed to kill - retrying in 100ms
PM2        | 2025-10-17T11:04:45: PM2 log: pid=1445072 msg=failed to kill - retrying in 100ms
PM2        | 2025-10-17T11:04:45: PM2 log: pid=1445072 msg=failed to kill - retrying in 100ms
PM2        | 2025-10-17T11:04:45: PM2 log: pid=1445072 msg=failed to kill - retrying in 100ms
PM2        | 2025-10-17T11:04:45: PM2 log: pid=1445072 msg=failed to kill - retrying in 100ms
PM2        | 2025-10-17T11:04:45: PM2 log: pid=1445072 msg=failed to kill - retrying in 100ms
PM2        | 2025-10-17T11:04:45: PM2 log: pid=1445072 msg=failed to kill - retrying in 100ms
PM2        | 2025-10-17T11:04:45: PM2 log: Process with pid 1445072 still alive after 1600ms, sending it SIGKILL now...
PM2        | 2025-10-17T11:04:46: PM2 log: pid=1445072 msg=failed to kill - retrying in 100ms
PM2        | 2025-10-17T11:04:46: PM2 log: pid=1445072 msg=failed to kill - retrying in 100ms
PM2        | 2025-10-17T11:04:46: PM2 log: pid=1445072 msg=failed to kill - retrying in 100ms
PM2        | 2025-10-17T11:04:46: PM2 log: pid=1445072 msg=failed to kill - retrying in 100ms
PM2        | 2025-10-17T11:04:47: PM2 log: pid=1445072 msg=failed to kill - retrying in 100ms
PM2        | 2025-10-17T11:04:47: PM2 log: pid=1445072 msg=failed to kill - retrying in 100ms
PM2        | 2025-10-17T11:04:47: PM2 log: pid=1445072 msg=failed to kill - retrying in 100ms
PM2        | 2025-10-17T11:04:47: PM2 log: App [legacy-api:3] exited with code [0] via signal [SIGKILL]
PM2        | 2025-10-17T11:04:47: PM2 log: pid=1445072 msg=process killed

/opt/glojas-modernized/logs/business-api-error-2.log last 500 lines:
/opt/glojas-modernized/logs/legacy-api-error-3.log last 500 lines:
/opt/glojas-modernized/logs/business-api-out-2.log last 500 lines:
2|business | 2025-10-17T10:56:14: 	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:562)
2|business | 2025-10-17T10:56:14: 	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:522)
2|business | 2025-10-17T10:56:14: 	at org.springframework.beans.factory.support.AbstractBeanFactory.lambda$doGetBean$0(AbstractBeanFactory.java:337)
2|business | 2025-10-17T10:56:14: 	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:234)
2|business | 2025-10-17T10:56:14: 	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:335)
2|business | 2025-10-17T10:56:14: 	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:205)
2|business | 2025-10-17T10:56:14: 	at org.springframework.boot.web.servlet.ServletContextInitializerBeans.getOrderedBeansOfType(ServletContextInitializerBeans.java:211)
2|business | 2025-10-17T10:56:14: 	at org.springframework.boot.web.servlet.ServletContextInitializerBeans.addAsRegistrationBean(ServletContextInitializerBeans.java:174)
2|business | 2025-10-17T10:56:14: 	at org.springframework.boot.web.servlet.ServletContextInitializerBeans.addAsRegistrationBean(ServletContextInitializerBeans.java:169)
2|business | 2025-10-17T10:56:14: 	at org.springframework.boot.web.servlet.ServletContextInitializerBeans.addAdaptableBeans(ServletContextInitializerBeans.java:154)
2|business | 2025-10-17T10:56:14: 	at org.springframework.boot.web.servlet.ServletContextInitializerBeans.<init>(ServletContextInitializerBeans.java:87)
2|business | 2025-10-17T10:56:14: 	at org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext.getServletContextInitializerBeans(ServletWebServerApplicationContext.java:271)
2|business | 2025-10-17T10:56:14: 	at org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext.selfInitialize(ServletWebServerApplicationContext.java:245)
2|business | 2025-10-17T10:56:14: 	at org.springframework.boot.web.embedded.tomcat.TomcatStarter.onStartup(TomcatStarter.java:52)
2|business | 2025-10-17T10:56:14: 	at org.apache.catalina.core.StandardContext.startInternal(StandardContext.java:4464)
2|business | 2025-10-17T10:56:14: 	at org.apache.catalina.util.LifecycleBase.start(LifecycleBase.java:164)
2|business | 2025-10-17T10:56:14: 	at org.apache.catalina.core.ContainerBase$StartChild.call(ContainerBase.java:1203)
2|business | 2025-10-17T10:56:14: 	at org.apache.catalina.core.ContainerBase$StartChild.call(ContainerBase.java:1193)
2|business | 2025-10-17T10:56:14: 	at java.base/java.util.concurrent.FutureTask.run(FutureTask.java:264)
2|business | 2025-10-17T10:56:14: 	at org.apache.tomcat.util.threads.InlineExecutorService.execute(InlineExecutorService.java:75)
2|business | 2025-10-17T10:56:14: 	at java.base/java.util.concurrent.AbstractExecutorService.submit(AbstractExecutorService.java:145)
2|business | 2025-10-17T10:56:14: 	at org.apache.catalina.core.ContainerBase.startInternal(ContainerBase.java:749)
2|business | 2025-10-17T10:56:14: 	at org.apache.catalina.core.StandardHost.startInternal(StandardHost.java:772)
2|business | 2025-10-17T10:56:14: 	at org.apache.catalina.util.LifecycleBase.start(LifecycleBase.java:164)
2|business | 2025-10-17T10:56:14: 	at org.apache.catalina.core.ContainerBase$StartChild.call(ContainerBase.java:1203)
2|business | 2025-10-17T10:56:14: 	at org.apache.catalina.core.ContainerBase$StartChild.call(ContainerBase.java:1193)
2|business | 2025-10-17T10:56:14: 	at java.base/java.util.concurrent.FutureTask.run(FutureTask.java:264)
2|business | 2025-10-17T10:56:14: 	at org.apache.tomcat.util.threads.InlineExecutorService.execute(InlineExecutorService.java:75)
2|business | 2025-10-17T10:56:14: 	at java.base/java.util.concurrent.AbstractExecutorService.submit(AbstractExecutorService.java:145)
2|business | 2025-10-17T10:56:14: 	at org.apache.catalina.core.ContainerBase.startInternal(ContainerBase.java:749)
2|business | 2025-10-17T10:56:14: 	at org.apache.catalina.core.StandardEngine.startInternal(StandardEngine.java:203)
2|business | 2025-10-17T10:56:14: 	at org.apache.catalina.util.LifecycleBase.start(LifecycleBase.java:164)
2|business | 2025-10-17T10:56:14: 	at org.apache.catalina.core.StandardService.startInternal(StandardService.java:412)
2|business | 2025-10-17T10:56:14: 	at org.apache.catalina.util.LifecycleBase.start(LifecycleBase.java:164)
2|business | 2025-10-17T10:56:14: 	at org.apache.catalina.core.StandardServer.startInternal(StandardServer.java:870)
2|business | 2025-10-17T10:56:14: 	at org.apache.catalina.util.LifecycleBase.start(LifecycleBase.java:164)
2|business | 2025-10-17T10:56:14: 	at org.apache.catalina.startup.Tomcat.start(Tomcat.java:438)
2|business | 2025-10-17T10:56:14: 	at org.springframework.boot.web.embedded.tomcat.TomcatWebServer.initialize(TomcatWebServer.java:128)
2|business | 2025-10-17T10:56:14: 	... 20 common frames omitted
2|business | 2025-10-17T10:56:14: Caused by: org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'customUserDetailsService': Unsatisfied dependency expressed through field 'userRepository': Error creating bean with name 'userRepository' defined in com.sysconard.business.repository.security.UserRepository defined in @EnableJpaRepositories declared on JpaRepositoriesRegistrar.EnableJpaRepositoriesConfiguration: Cannot resolve reference to bean 'jpaSharedEM_entityManagerFactory' while setting bean property 'entityManager'
2|business | 2025-10-17T10:56:14: 	at org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor$AutowiredFieldElement.resolveFieldValue(AutowiredAnnotationBeanPostProcessor.java:788)
2|business | 2025-10-17T10:56:14: 	at org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor$AutowiredFieldElement.inject(AutowiredAnnotationBeanPostProcessor.java:768)
2|business | 2025-10-17T10:56:14: 	at org.springframework.beans.factory.annotation.InjectionMetadata.inject(InjectionMetadata.java:145)
2|business | 2025-10-17T10:56:14: 	at org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor.postProcessProperties(AutowiredAnnotationBeanPostProcessor.java:509)
2|business | 2025-10-17T10:56:14: 	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.populateBean(AbstractAutowireCapableBeanFactory.java:1439)
2|business | 2025-10-17T10:56:14: 	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:599)
2|business | 2025-10-17T10:56:14: 	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:522)
2|business | 2025-10-17T10:56:14: 	at org.springframework.beans.factory.support.AbstractBeanFactory.lambda$doGetBean$0(AbstractBeanFactory.java:337)
2|business | 2025-10-17T10:56:14: 	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:234)
2|business | 2025-10-17T10:56:14: 	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:335)
2|business | 2025-10-17T10:56:14: 	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:200)
2|business | 2025-10-17T10:56:14: 	at org.springframework.beans.factory.config.DependencyDescriptor.resolveCandidate(DependencyDescriptor.java:254)
2|business | 2025-10-17T10:56:14: 	at org.springframework.beans.factory.support.DefaultListableBeanFactory.doResolveDependency(DefaultListableBeanFactory.java:1448)
2|business | 2025-10-17T10:56:14: 	at org.springframework.beans.factory.support.DefaultListableBeanFactory.resolveDependency(DefaultListableBeanFactory.java:1358)
2|business | 2025-10-17T10:56:14: 	at org.springframework.beans.factory.support.ConstructorResolver.resolveAutowiredArgument(ConstructorResolver.java:904)
2|business | 2025-10-17T10:56:14: 	at org.springframework.beans.factory.support.ConstructorResolver.createArgumentArray(ConstructorResolver.java:782)
2|business | 2025-10-17T10:56:14: 	... 61 common frames omitted
2|business | 2025-10-17T10:56:14: Caused by: org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'userRepository' defined in com.sysconard.business.repository.security.UserRepository defined in @EnableJpaRepositories declared on JpaRepositoriesRegistrar.EnableJpaRepositoriesConfiguration: Cannot resolve reference to bean 'jpaSharedEM_entityManagerFactory' while setting bean property 'entityManager'
2|business | 2025-10-17T10:56:14: 	at org.springframework.beans.factory.support.BeanDefinitionValueResolver.resolveReference(BeanDefinitionValueResolver.java:377)
2|business | 2025-10-17T10:56:14: 	at org.springframework.beans.factory.support.BeanDefinitionValueResolver.resolveValueIfNecessary(BeanDefinitionValueResolver.java:135)
2|business | 2025-10-17T10:56:14: 	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.applyPropertyValues(AbstractAutowireCapableBeanFactory.java:1705)
2|business | 2025-10-17T10:56:14: 	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.populateBean(AbstractAutowireCapableBeanFactory.java:1454)
2|business | 2025-10-17T10:56:14: 	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:599)
2|business | 2025-10-17T10:56:14: 	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:522)
2|business | 2025-10-17T10:56:14: 	at org.springframework.beans.factory.support.AbstractBeanFactory.lambda$doGetBean$0(AbstractBeanFactory.java:337)
2|business | 2025-10-17T10:56:14: 	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:234)
2|business | 2025-10-17T10:56:14: 	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:335)
2|business | 2025-10-17T10:56:14: 	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:200)
2|business | 2025-10-17T10:56:14: 	at org.springframework.beans.factory.config.DependencyDescriptor.resolveCandidate(DependencyDescriptor.java:254)
2|business | 2025-10-17T10:56:14: 	at org.springframework.beans.factory.support.DefaultListableBeanFactory.doResolveDependency(DefaultListableBeanFactory.java:1448)
2|business | 2025-10-17T10:56:14: 	at org.springframework.beans.factory.support.DefaultListableBeanFactory.resolveDependency(DefaultListableBeanFactory.java:1358)
2|business | 2025-10-17T10:56:14: 	at org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor$AutowiredFieldElement.resolveFieldValue(AutowiredAnnotationBeanPostProcessor.java:785)
2|business | 2025-10-17T10:56:14: 	... 76 common frames omitted
